time,symbol,tf,price,signal,conf,sl,tp1,tp2,tp3,lots
2025-08-22 12:34:24.682220,XAUUSD+,15,3329.55,ДЕРЖАТЬ,15.033333333333335,,,,,
2025-08-22 12:35:15.013549,XAUUSD+,15,3329.5,ДЕРЖАТЬ,15.03333333324137,,,,,
2025-08-22 12:35:18.434507,XAUUSD+,30,3329.56,ПРОДАВАТЬ,52.2,3334.2961535641825,3325.916804950629,3322.2736099012577,3316.808817327201,0.01
2025-08-22 12:35:31.585506,XAUUSD+,30,3330.46,ПРОДАВАТЬ,52.09999999486694,3335.276939278468,3326.754662093486,3323.049324186972,3317.491317327201,0.01
2025-08-22 12:35:34.641223,XAUUSD+,30,3330.42,ДЕРЖАТЬ,7.899999999999996,,,,,
2025-08-22 12:35:49.348795,XAUUSD+,30,3330.45,ПРОДАВАТЬ,52.1,3335.266939278468,3326.7446620934857,3323.039324186972,3317.481317327201,0.01
2025-08-22 13:45:41.421857,XAUUSD+,15,3329.88,ПРОДАВАТЬ,22.200000000000003,3333.1040525605517,3327.3999595688065,3324.9199191376133,3321.199858490823,0.01
2025-08-22 13:46:10.065236,XAUUSD+,15,3330.13,ПРОДАВАТЬ,22.000000000000004,3333.3540525605517,3327.6499595688065,3325.1699191376133,3321.449858490823,0.01
2025-08-22 13:53:57.887995,XAUUSD+,15,3331.53,ПРОДАВАТЬ,33.43333333333333,3334.8821954176947,3328.9513881402354,3326.3727762804706,3322.504858490823,0.01
2025-08-22 13:54:07.390697,XAUUSD+,30,3331.39,ДЕРЖАТЬ,16.466666666666665,,,,,
2025-08-22 13:54:13.311272,XAUUSD+,16385,3331.19,ДЕРЖАТЬ,8.333333333333334,,,,,
2025-08-22 13:54:17.691065,XAUUSD+,16385,3331.22,ДЕРЖАТЬ,8.233333333333334,,,,,
2025-08-22 13:54:21.902223,XAUUSD+,16388,3331.21,ДЕРЖАТЬ,5.633333333333335,,,,,
2025-08-22 13:54:25.245297,XAUUSD+,30,3331.32,ДЕРЖАТЬ,13.533333333333337,,,,,
2025-08-22 13:54:34.579347,XAUUSD+,15,3331.33,ДЕРЖАТЬ,3.5333333333333337,,,,,
2025-08-22 13:54:47.367888,XAUUSD+,16408,3331.34,ПОКУПАТЬ,27.666666666666668,3282.0948814908975,3369.2208603916174,3407.101720783235,3463.923011370661,0.01
2025-08-22 13:55:49.691898,XAUUSD+,15,3331.31,ДЕРЖАТЬ,3.5333333333333337,,,,,
2025-08-22 13:56:03.054977,XAUUSD+,30,3331.13,ДЕРЖАТЬ,13.733333333333336,,,,,
2025-08-22 13:56:06.518987,XAUUSD+,15,3330.89,ДЕРЖАТЬ,16.86666666666667,,,,,
2025-08-22 13:56:11.655122,XAUUSD+,1,3330.96,ДЕРЖАТЬ,7.333333333333335,,,,,
2025-08-22 13:56:16.202177,XAUUSD+,5,3331.15,ДЕРЖАТЬ,7.233333333333334,,,,,
2025-08-22 13:56:18.781173,XAUUSD+,16388,3331.18,ПРОДАВАТЬ,35.63333333333333,3344.8901351151503,3320.633742219115,3310.08748443823,3294.268097766903,0.01
2025-08-22 13:56:27.425610,XAUUSD+,16408,3330.97,ПОКУПАТЬ,27.566666666666666,3281.724881490897,3368.850860391617,3406.731720783235,3463.553011370661,0.01
2025-08-22 13:56:31.256847,XAUUSD+,30,3330.98,ДЕРЖАТЬ,13.933333333333334,,,,,
2025-08-22 13:56:42.083161,XAUUSD+,30,3331.2,ДЕРЖАТЬ,16.26666666666666,,,,,
2025-08-22 13:56:47.354082,XAUUSD+,16385,3331.27,ДЕРЖАТЬ,8.033333333333333,,,,,
2025-08-22 13:56:50.786947,XAUUSD+,16388,3331.26,ПОКУПАТЬ,24.366666666666664,3317.5498648848497,3341.806257780885,3352.35251556177,3368.171902233097,0.01
2025-08-22 13:57:10.359007,XAUUSD+,16385,3331.17,ДЕРЖАТЬ,8.233333333333334,,,,,
2025-08-22 13:57:13.838533,XAUUSD+,16385,3331.17,ДЕРЖАТЬ,8.233333333333334,,,,,
2025-08-22 13:57:17.330396,XAUUSD+,16385,3331.27,ПРОДАВАТЬ,38.03333333333334,3337.8825234287965,3326.18344351631,3321.0968870326205,3313.467052307086,0.01
2025-08-22 13:57:18.640287,XAUUSD+,16385,3331.27,ПРОДАВАТЬ,38.03333333333334,3337.8825234287965,3326.18344351631,3321.0968870326205,3313.467052307086,0.01
2025-08-22 13:57:19.873943,XAUUSD+,16385,3331.27,ПРОДАВАТЬ,38.03333333333334,3337.8825234287965,3326.18344351631,3321.0968870326205,3313.467052307086,0.01
2025-08-22 13:57:20.770768,XAUUSD+,16385,3331.28,ПОКУПАТЬ,21.96666666666667,3324.6674765712037,3336.36655648369,3341.4531129673796,3349.0829476929143,0.01
2025-08-22 14:04:25.308528,XAUUSD+,16385,3330.19,ПРОДАВАТЬ,39.233333333333334,3336.4174860410258,3325.3996261222883,3320.609252244576,3313.423691428008,0.01
2025-08-22 14:12:44.891192,XAUUSD+,16385,3330.0,ДЕРЖАТЬ,9.333333333333336,,,,,
2025-08-22 14:21:07.428957,XAUUSD+,16385,3328.14,ДЕРЖАТЬ,8.833333333333334,,,,,
2025-08-22 14:29:25.242242,XAUUSD+,16385,3329.14,ПРОДАВАТЬ,39.13333333333333,3335.581057469597,3324.185340408002,3319.2306808160047,3311.798691428008,0.01
2025-08-22 14:37:44.674489,XAUUSD+,16385,3330.65,ПРОДАВАТЬ,39.233333333333334,3337.091057469597,3325.6953404080023,3320.740680816005,3313.3086914280084,0.01
2025-08-22 14:46:05.486669,XAUUSD+,16385,3329.6,ПОКУПАТЬ,20.86666666666666,3323.158942530403,3334.5546595919977,3339.509319183995,3346.9413085719916,0.01
2025-08-22 14:54:24.524497,XAUUSD+,16385,3328.2,ПРОДАВАТЬ,38.833333333333336,3334.655914612454,3323.2339118365735,3318.267823673147,3310.818691428008,0.01
2025-08-22 15:02:44.034277,XAUUSD+,16385,3328.29,ДЕРЖАТЬ,7.933333333333335,,,,,
2025-08-22 15:11:05.205550,XAUUSD+,16385,3327.23,ПРОДАВАТЬ,37.03333333333333,3333.464349282993,3322.43434670539,3317.63869341078,3310.445213468865,0.01
2025-08-22 15:19:25.141400,XAUUSD+,16385,3328.55,ПРОДАВАТЬ,37.83333333333334,3334.9682064258504,3323.6129181339616,3318.675836267923,3311.2702134688648,0.01
2025-08-22 15:27:44.239451,XAUUSD+,16385,3326.74,ПРОДАВАТЬ,34.266666666666666,3333.188849282993,3321.77934670539,3316.81869341078,3309.3777134688644,0.01
2025-08-22 15:36:04.314647,XAUUSD+,16385,3324.44,ПОКУПАТЬ,25.23333333333333,3317.663365002721,3329.652796151753,3334.8655923035058,3342.684786531135,0.01
2025-08-22 15:44:24.378887,XAUUSD+,16385,3324.51,ДЕРЖАТЬ,11.633333333333336,,,,,
2025-08-22 15:52:43.920322,XAUUSD+,16385,3325.83,ПРОДАВАТЬ,41.43333333333333,3332.606634997279,3320.617203848247,3315.404407696494,3307.585213468865,0.01
2025-08-22 17:37:58.911767,XAUUSD+,16385,3371.85,ПОКУПАТЬ,25.966666666666665,3361.134202476836,3380.0929211716643,3388.3358423433287,3400.700224100826,0.01
2025-08-22 18:33:31.760488,XAUUSD+,16385,3376.89,ДЕРЖАТЬ,4.133333333333333,,,,,
2025-08-22 18:33:33.999156,XAUUSD+,16385,3377.28,ДЕРЖАТЬ,3.833333333333333,,,,,
2025-08-22 18:33:35.804853,XAUUSD+,16385,3377.23,ДЕРЖАТЬ,3.9333333333333322,,,,,
2025-08-22 18:33:38.692655,XAUUSD+,16388,3377.47,ПРОДАВАТЬ,21.46666666666667,3395.9368907701905,3363.2646994075453,3349.0593988150913,3327.75144792641,0.01
2025-08-27 13:31:35.207395,XAUUSD+,15,3376.26,ДЕРЖАТЬ,12.7,,,,,
2025-08-27 13:31:43.962647,XAUUSD+,16385,3376.26,ПОКУПАТЬ,36.4,3368.3468329007073,3382.347051614841,3388.434103229681,3397.564680651942,0.01
2025-08-27 13:31:55.741281,XAUUSD+,16388,3376.26,ПОКУПАТЬ,21.500000000000004,3359.000496031427,3389.5365415142874,3402.813083028575,3422.727895300006,0.01
2025-08-27 14:23:48.834520,XAUUSD+,15,3376.26,ДЕРЖАТЬ,12.7,,,,,
2025-08-27 14:23:58.951319,XAUUSD+,15,3375.21,ПРОДАВАТЬ,38.899999999897005,3378.7509213483913,3372.486214347391,3369.7624286947826,3365.676750215869,0.01
2025-08-27 14:24:54.714855,XAUUSD+,15,3374.81,ДЕРЖАТЬ,9.200000000000001,,,,,
2025-08-27 14:25:10.682432,XAUUSD+,15,3374.92,ДЕРЖАТЬ,9.200000000000001,,,,,
2025-08-27 14:25:12.642919,XAUUSD+,15,3374.92,ДЕРЖАТЬ,9.200000000000001,,,,,
2025-08-27 14:25:13.667338,XAUUSD+,15,3374.92,ДЕРЖАТЬ,9.200000000000001,,,,,
2025-08-27 14:25:14.459472,XAUUSD+,15,3374.92,ДЕРЖАТЬ,9.200000000000001,,,,,
2025-08-27 14:25:15.233333,XAUUSD+,15,3374.92,ДЕРЖАТЬ,9.200000000000001,,,,,
2025-08-27 14:25:16.046153,XAUUSD+,15,3374.93,ДЕРЖАТЬ,9.200000000000001,,,,,
2025-08-27 14:25:16.904352,XAUUSD+,15,3374.91,ДЕРЖАТЬ,9.200000000000001,,,,,
2025-08-27 14:25:17.700362,XAUUSD+,15,3374.8,ДЕРЖАТЬ,9.3,,,,,
2025-08-27 14:25:18.539900,XAUUSD+,15,3374.8,ДЕРЖАТЬ,9.3,,,,,
2025-08-27 14:25:19.319900,XAUUSD+,15,3374.8,ДЕРЖАТЬ,9.3,,,,,
2025-08-27 14:25:20.095608,XAUUSD+,15,3374.83,ДЕРЖАТЬ,9.200000000000001,,,,,
2025-08-27 14:25:20.875839,XAUUSD+,15,3374.84,ДЕРЖАТЬ,9.200000000000001,,,,,
2025-08-27 14:26:08.273501,XAUUSD+,15,3374.96,ДЕРЖАТЬ,9.200000000000001,,,,,
2025-08-27 14:26:12.450672,XAUUSD+,16385,3374.94,ПОКУПАТЬ,29.53333333333334,3367.241921366983,3380.8615989484742,3386.783197896949,3395.6655963196604,0.01
2025-08-27 14:26:26.966167,XAUUSD+,30,3374.78,ДЕРЖАТЬ,16.099999999999998,,,,,
2025-08-27 16:16:31.366678,XAUUSD+,16385,3376.97,ПОКУПАТЬ,37.1,3369.1103499384117,3383.01588466276,3389.06176932552,3398.13059631966,0.01
2025-08-27 16:16:45.189959,XAUUSD+,16385,3383.86,ПОКУПАТЬ,33.63333333333333,3375.9504649979167,3389.9442576939105,3396.0285153878212,3405.1549019286867,0.01
2025-08-27 16:28:10.074069,XAUUSD+,30,3382.18,ДЕРЖАТЬ,3.100000000000001,,,,,
2025-08-27 16:28:15.349604,XAUUSD+,16385,3382.17,ПРОДАВАТЬ,26.266666666666666,3390.0795350020835,3376.0857423060897,3370.001484612179,3360.8750980713135,0.01
2025-08-27 16:28:18.762765,XAUUSD+,16388,3382.35,ПОКУПАТЬ,45.13333333333334,3365.7442871312223,3395.1236252836748,3407.89725056735,3427.0576884928623,0.01
2025-08-27 16:28:22.869089,XAUUSD+,16385,3382.08,ПОКУПАТЬ,33.733333333333334,3374.1704649979165,3388.1642576939103,3394.248515387821,3403.3749019286865,0.01
2025-08-27 16:28:35.233688,XAUUSD+,16388,3382.09,ПОКУПАТЬ,45.13333333333334,3365.4842871312226,3394.863625283675,3407.6372505673503,3426.7976884928626,0.01
2025-08-27 18:34:28.807119,XAUUSD+,15,3387.93,ДЕРЖАТЬ,6.416666666666666,,,,,
2025-08-27 18:34:55.613586,XAUUSD+,16385,3387.91,ДЕРЖАТЬ,8.85,,,,,
2025-08-27 18:35:02.143945,XAUUSD+,16388,3387.89,ПОКУПАТЬ,31.45152254033191,3369.108714285714,3402.3371428571427,3416.7842857142855,3438.455,0.01
2025-08-27 18:39:06.720339,XAUUSD+,16385,3388.94,ПРОДАВАТЬ,19.612500000000004,3397.2265714285713,3382.5657142857144,3376.191428571429,3366.63,0.01
2025-08-27 18:39:11.109495,XAUUSD+,16388,3388.86,ДЕРЖАТЬ,14.649054742052481,,,,,
2025-08-27 18:39:18.396284,XAUUSD+,15,3388.88,ПРОДАВАТЬ,20.53333333333334,3393.846,3385.06,3381.2400000000002,3375.51,0.01
2025-08-27 18:39:25.214589,XAUUSD+,16388,3388.86,ДЕРЖАТЬ,13.130913364554415,,,,,
2025-08-27 18:39:32.571242,XAUUSD+,16385,3388.92,ДЕРЖАТЬ,7.8875,,,,,
2025-08-27 18:39:39.034816,XAUUSD+,16385,3389.11,ДЕРЖАТЬ,7.8875,,,,,
2025-08-27 18:39:48.973522,XAUUSD+,16385,3389.49,ПОКУПАТЬ,35.25,3381.2034285714285,3395.8642857142854,3402.238571428571,3411.7999999999997,0.01
2025-08-27 18:53:26.922263,XAUUSD+,15,3386.83,ДЕРЖАТЬ,17.137500000000006,,,,,
2025-08-27 18:53:35.022734,XAUUSD+,30,3386.78,ДЕРЖАТЬ,11.737500000057814,,,,,
2025-08-27 18:53:38.558473,XAUUSD+,16385,3386.82,ПРОДАВАТЬ,18.375000000000007,3395.1065714285714,3380.4457142857145,3374.071428571429,3364.51,0.01
2025-08-27 18:53:43.625996,XAUUSD+,16388,3386.83,ПОКУПАТЬ,39.50266981832557,3368.048714285714,3401.2771428571427,3415.7242857142855,3437.395,0.01
2025-08-28 17:00:37.450121,XAUUSD+,15,3407.67,ДЕРЖАТЬ,9.537499999999998,,,,,
2025-08-28 17:00:42.928040,XAUUSD+,16385,3407.71,ДЕРЖАТЬ,1.9541666666666655,,,,,
2025-08-28 17:00:46.623787,XAUUSD+,16388,3407.74,ПОКУПАТЬ,36.93276088840303,3391.0210714285713,3420.600714285714,3433.4614285714283,3452.7524999999996,0.01
2025-08-28 17:04:57.373198,XAUUSD+,16388,3409.76,ДЕРЖАТЬ,9.832969219358894,,,,,
2025-08-28 17:05:01.842145,XAUUSD+,16388,3409.82,ПОКУПАТЬ,23.064946075728916,3393.1010714285717,3422.680714285714,3435.5414285714287,3454.8325,0.01
2025-08-28 17:05:34.422195,XAUUSD+,16385,3409.22,ДЕРЖАТЬ,8.36666666666667,,,,,
2025-08-28 17:06:03.299134,XAUUSD+,16388,3408.53,ПОКУПАТЬ,34.63333333333333,3391.3327879375015,3421.7586246634605,3434.987249326921,3454.8301863221113,0.01
2025-08-29 15:11:12.505950,XAUUSD+,16385,3409.41,ПОКУПАТЬ,39.5,3402.7883015484294,3414.503614193515,3419.597228387031,3427.2376496773045,0.01
2025-08-29 15:11:28.802436,XAUUSD+,16388,3409.55,ДЕРЖАТЬ,17.566666666666674,,,,,
2025-08-29 15:11:32.529553,XAUUSD+,16408,3409.59,ПРОДАВАТЬ,18.76666666666667,3457.1930196990097,3372.9722925392234,3336.3545850784467,3281.4280238872816,0.01
2025-08-29 15:11:41.874570,XAUUSD+,16385,3409.36,ПОКУПАТЬ,39.5,3402.7383015484297,3414.4536141935155,3419.5472283870313,3427.1876496773048,0.01
2025-08-29 15:11:47.731345,XAUUSD+,30,3409.06,ДЕРЖАТЬ,15.8,,,,,
2025-08-29 15:11:50.947509,XAUUSD+,16385,3408.53,ПРОДАВАТЬ,20.199999999999996,3415.2101984515702,3403.391385806485,3398.2527716129694,3390.5448503226958,0.01
2025-08-29 15:13:50.890622,XAUUSD+,16385,3408.88,ДЕРЖАТЬ,9.700000000000003,,,,,
2025-08-29 15:13:53.616382,XAUUSD+,16385,3408.93,ПОКУПАТЬ,39.7,3402.2303015484295,3414.0836141935156,3419.237228387031,3426.967649677304,0.01
2025-08-29 15:17:00.302811,XAUUSD+,16385,3408.16,ДЕРЖАТЬ,4.1875,,,,,
2025-08-29 15:17:05.828544,XAUUSD+,16385,3407.22,ПОКУПАТЬ,23.3125,3401.321714285714,3411.7571428571428,3416.2942857142857,3423.1,0.01
2025-08-29 15:18:59.273027,XAUUSD+,16388,3408.55,ПОКУПАТЬ,18.52839775763086,3394.0875,3419.675,3430.8,3447.4875,0.01
2025-08-29 15:19:50.047712,XAUUSD+,16388,3409.05,ДЕРЖАТЬ,1.5123036537778294,,,,,
2025-08-29 15:19:56.057641,XAUUSD+,16388,3409.08,ДЕРЖАТЬ,10.110304575282447,,,,,
2025-08-29 15:20:00.604828,XAUUSD+,16385,3409.17,ДЕРЖАТЬ,4.050000000000001,,,,,
2025-08-29 15:20:09.954357,XAUUSD+,16385,3409.56,ПРОДАВАТЬ,24.545833333333334,3415.5047142857143,3404.9871428571428,3400.4142857142856,3393.555,0.01
2025-08-29 15:20:23.330250,XAUUSD+,16388,3409.38,ДЕРЖАТЬ,1.158534198680157,,,,,
2025-08-29 15:20:26.605799,XAUUSD+,16388,3409.59,ДЕРЖАТЬ,1.7728580122642716,,,,,
2025-08-29 15:20:28.743132,XAUUSD+,16388,3409.58,ДЕРЖАТЬ,1.7396287846342222,,,,,
2025-08-29 15:20:30.913384,XAUUSD+,16388,3409.58,ДЕРЖАТЬ,1.7396287846342222,,,,,
2025-08-29 15:20:35.375781,XAUUSD+,16388,3409.9,ДЕРЖАТЬ,2.417370715278834,,,,,
2025-08-29 15:20:42.931377,XAUUSD+,16385,3409.62,ПОКУПАТЬ,30.45405879152491,3403.6752857142856,3414.192857142857,3418.7657142857142,3425.625,0.01
2025-08-29 15:20:52.283692,XAUUSD+,16388,3409.77,ДЕРЖАТЬ,5.750680982527453,,,,,
2025-08-29 15:20:57.282985,XAUUSD+,16388,3409.88,ДЕРЖАТЬ,2.123265288050994,,,,,
2025-08-29 15:21:02.259779,XAUUSD+,16388,3409.98,ДЕРЖАТЬ,9.107311330390504,,,,,
2025-08-29 15:21:07.889988,XAUUSD+,16385,3410.23,ДЕРЖАТЬ,3.9125000000000005,,,,,
2025-08-29 15:21:10.448991,XAUUSD+,16385,3410.19,ПРОДАВАТЬ,31.412499999999998,3416.1347142857144,3405.617142857143,3401.0442857142857,3394.185,0.01
2025-08-29 15:21:39.089538,XAUUSD+,16385,3410.65,ДЕРЖАТЬ,3.229166666666667,,,,,
2025-08-29 15:21:50.395917,XAUUSD+,16388,3410.83,ДЕРЖАТЬ,5.738093597026933,,,,,
2025-08-29 15:22:00.353500,XAUUSD+,15,3410.74,ДЕРЖАТЬ,10.362499999999999,,,,,
2025-08-29 15:22:05.246436,XAUUSD+,30,3410.93,ПОКУПАТЬ,21.800000000000004,3406.1032857142854,3414.642857142857,3418.355714285714,3423.9249999999997,0.01
2025-08-29 15:28:51.102900,XAUUSD+,16385,3407.97,ПОКУПАТЬ,30.454166666666666,3402.0252857142855,3412.542857142857,3417.115714285714,3423.975,0.01
2025-08-29 15:28:57.534974,XAUUSD+,16388,3407.94,ДЕРЖАТЬ,1.6862895669381526,,,,,
2025-08-29 15:29:00.581173,XAUUSD+,16408,3408.04,ПРОДАВАТЬ,19.47500000000001,3449.1357857142857,3376.427857142857,3344.8157142857144,3297.3975,0.01
2025-08-29 15:42:40.188829,XAUUSD+,16388,3413.3,ДЕРЖАТЬ,16.86666666666667,,,,,
2025-08-31 21:57:00.036719,XAUUSD+,16388,3448.7,ПРОДАВАТЬ,25.766666666666666,3466.548802161695,3434.9701521833113,3421.2403043666222,3400.6455326415894,0.01
2025-08-31 21:57:09.641761,XAUUSD+,16408,3448.7,ПРОДАВАТЬ,23.89999999999999,3499.6328768418666,3409.5208639677944,3370.341727935589,3311.573023887281,0.01
2025-09-05 23:46:08.177378,XAUUSD+,16385,3589.07,ДЕРЖАТЬ,5.0,,,,,
2025-09-05 23:46:09.955264,XAUUSD+,16385,3589.05,ДЕРЖАТЬ,5.0000000365494,,,,,
2025-09-05 23:46:30.254857,XAUUSD+,16385,3588.96,ДЕРЖАТЬ,5.0,,,,,
2025-09-05 23:46:35.935907,XAUUSD+,16385,3589.12,ДЕРЖАТЬ,5.0,,,,,
2025-09-05 23:46:39.541390,XAUUSD+,16385,3589.12,ДЕРЖАТЬ,5.0,,,,,
2025-09-05 23:47:10.775713,XAUUSD+,16388,3588.96,ДЕРЖАТЬ,13.099817699166891,,,,,
2025-09-05 23:47:22.115539,XAUUSD+,16388,3588.94,ПРОДАВАТЬ,36.874984254514864,3617.215928571429,3567.1892857142857,3545.4385714285713,3512.8125,0.01
2025-09-05 23:47:46.833677,XAUUSD+,15,3589.13,ДЕРЖАТЬ,2.2981213199527675,,,,,
2025-09-05 23:47:52.269542,XAUUSD+,16385,3589.25,ПОКУПАТЬ,30.000000000000004,3574.1412142857143,3600.872142857143,3612.4942857142855,3629.9275,0.01
2025-09-05 23:47:58.286708,XAUUSD+,16385,3589.19,ПОКУПАТЬ,30.000000000000004,3574.0812142857144,3600.812142857143,3612.4342857142856,3629.8675000000003,0.01
2025-09-06 00:11:15.497817,XAUUSD+,15,3586.58,ДЕРЖАТЬ,4.5632297242706485,,,,,
2025-09-06 00:11:21.888847,XAUUSD+,16385,3586.58,ДЕРЖАТЬ,5.0,,,,,
2025-09-06 00:11:37.572232,XAUUSD+,16385,3586.58,ДЕРЖАТЬ,5.0,,,,,
2025-09-06 00:11:38.822456,XAUUSD+,16385,3586.58,ДЕРЖАТЬ,5.0,,,,,
2025-09-06 00:11:39.682012,XAUUSD+,16385,3586.58,ДЕРЖАТЬ,5.0,,,,,
2025-09-06 00:11:44.855890,XAUUSD+,16388,3586.58,ДЕРЖАТЬ,10.935981701389311,,,,,
2025-09-06 00:11:45.916198,XAUUSD+,16388,3586.58,ДЕРЖАТЬ,10.935981701389311,,,,,
2025-09-06 00:11:47.063213,XAUUSD+,16388,3586.58,ДЕРЖАТЬ,10.935981701389311,,,,,
2025-09-06 00:11:48.160843,XAUUSD+,16388,3586.58,ДЕРЖАТЬ,10.935981701389311,,,,,
2025-09-06 00:11:53.541680,XAUUSD+,16388,3586.58,ПРОДАВАТЬ,22.8929589785133,3614.963642857143,3564.7464285714286,3542.912857142857,3510.1625,0.01
2025-09-06 00:11:55.903907,XAUUSD+,16388,3586.58,ПРОДАВАТЬ,22.8929589785133,3614.963642857143,3564.7464285714286,3542.912857142857,3510.1625,0.01
2025-09-06 00:11:57.304155,XAUUSD+,16388,3586.58,ПРОДАВАТЬ,22.8929589785133,3614.963642857143,3564.7464285714286,3542.912857142857,3510.1625,0.01
2025-09-06 00:11:58.772703,XAUUSD+,16388,3586.58,ПРОДАВАТЬ,22.8929589785133,3614.963642857143,3564.7464285714286,3542.912857142857,3510.1625,0.01
2025-09-06 00:12:03.892822,XAUUSD+,16385,3586.58,ПРОДАВАТЬ,18.75,3601.7965,3574.875,3563.17,3545.6124999999997,0.01
2025-09-06 00:12:10.868230,XAUUSD+,16385,3586.58,ДЕРЖАТЬ,5.125,,,,,
2025-09-06 00:12:14.237845,XAUUSD+,16385,3586.58,ДЕРЖАТЬ,5.125,,,,,
2025-09-06 00:12:16.723872,XAUUSD+,16385,3586.58,ДЕРЖАТЬ,5.125,,,,,
2025-09-06 00:12:19.512444,XAUUSD+,16385,3586.58,ДЕРЖАТЬ,5.125,,,,,
2025-09-06 00:12:23.682561,XAUUSD+,16385,3586.58,ДЕРЖАТЬ,5.625,,,,,
2025-09-06 00:12:30.066666,XAUUSD+,16385,3586.58,ДЕРЖАТЬ,5.375,,,,,
2025-09-06 00:12:33.918005,XAUUSD+,16385,3586.58,ДЕРЖАТЬ,5.375,,,,,
2025-09-06 00:12:53.212950,XAUUSD+,16385,3586.58,ПРОДАВАТЬ,18.75,3601.7965,3574.875,3563.17,3545.6124999999997,0.01
2025-09-06 00:12:55.664468,XAUUSD+,16385,3586.58,ПРОДАВАТЬ,18.75,3601.7965,3574.875,3563.17,3545.6124999999997,0.01
2025-09-06 00:12:57.440438,XAUUSD+,16385,3586.58,ПРОДАВАТЬ,18.75,3601.7965,3574.875,3563.17,3545.6124999999997,0.01
2025-09-06 00:14:17.070203,XAUUSD+,16385,3586.58,ДЕРЖАТЬ,5.0,,,,,
